restaurant_name,neighborhood,cuisine_type,place_url,reviewer_name,rating,review_text,review_text_translated,review_length,published_date,published_timestamp,likes_count,reviewer_total_reviews,is_local_guide,owner_response,review_id,review_url
Mission Ceviche,Upper East Side,Peruvian,"https://www.google.com/maps/place/Mission+Ceviche/@40.7722267,-73.9567762,15.25z/data=!4m12!1m2!2m1!1sUpper+East+Side+restaurants!3m8!1s0x89c259a1b1cb7311:0xf3889e5221730682!8m2!3d40.7691005!4d-73.9578631!9m1!1b1!15sChtVcHBlciBFYXN0IFNpZGUgcmVzdGF1cmFudHNaHSIbdXBwZXIgZWFzdCBzaWRlIHJlc3RhdXJhbnRzkgETcGVydXZpYW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOYWIyWnBRVWhCRUFFqgFVEAEqDyILcmVzdGF1cmFudHMoADIfEAEiG_KPfi-k_dVNgnKFMxu6E2RmvwNHx3TqlrWUWDIfEAIiG3VwcGVyIGVhc3Qgc2lkZSByZXN0YXVyYW50c-ABAPoBBAg_EEQ!16s%2Fg%2F11hyn1xw82?entry=ttu&g_ep=EgoyMDI1MTAwMS4wIKXMDSoASAFQAw%3D%3D",,5,"Always the best time. Great service, atmosphere and food. Dessert was DELICIOUS!",,80,2025-10-05T00:06:24.297Z,Edited 2 days ago,0,3,False,Hey Cam! Thanks a ton for the amazing 5-star review! We’re thrilled you had a great time. Come back soon to enjoy our bar! The Mission Ceviche Upper East Side Team,,
Mission Ceviche,Upper East Side,Peruvian,"https://www.google.com/maps/place/Mission+Ceviche/@40.7722267,-73.9567762,15.25z/data=!4m12!1m2!2m1!1sUpper+East+Side+restaurants!3m8!1s0x89c259a1b1cb7311:0xf3889e5221730682!8m2!3d40.7691005!4d-73.9578631!9m1!1b1!15sChtVcHBlciBFYXN0IFNpZGUgcmVzdGF1cmFudHNaHSIbdXBwZXIgZWFzdCBzaWRlIHJlc3RhdXJhbnRzkgETcGVydXZpYW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOYWIyWnBRVWhCRUFFqgFVEAEqDyILcmVzdGF1cmFudHMoADIfEAEiG_KPfi-k_dVNgnKFMxu6E2RmvwNHx3TqlrWUWDIfEAIiG3VwcGVyIGVhc3Qgc2lkZSByZXN0YXVyYW50c-ABAPoBBAg_EEQ!16s%2Fg%2F11hyn1xw82?entry=ttu&g_ep=EgoyMDI1MTAwMS4wIKXMDSoASAFQAw%3D%3D",,5,Anderson was really amazing! He was very attentive.,,51,2025-10-04T23:54:02.006Z,2 days ago,0,2,False,"Hey Angela, 

Thank you so much for your kind words about our amazing team! We're glad to hear you had a fantastic experience with us. We look forward to welcoming you back for more delightful moments in the future!

The Mission Ceviche Upper East Side Team",,
Mission Ceviche,Upper East Side,Peruvian,"https://www.google.com/maps/place/Mission+Ceviche/@40.7722267,-73.9567762,15.25z/data=!4m12!1m2!2m1!1sUpper+East+Side+restaurants!3m8!1s0x89c259a1b1cb7311:0xf3889e5221730682!8m2!3d40.7691005!4d-73.9578631!9m1!1b1!15sChtVcHBlciBFYXN0IFNpZGUgcmVzdGF1cmFudHNaHSIbdXBwZXIgZWFzdCBzaWRlIHJlc3RhdXJhbnRzkgETcGVydXZpYW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOYWIyWnBRVWhCRUFFqgFVEAEqDyILcmVzdGF1cmFudHMoADIfEAEiG_KPfi-k_dVNgnKFMxu6E2RmvwNHx3TqlrWUWDIfEAIiG3VwcGVyIGVhc3Qgc2lkZSByZXN0YXVyYW50c-ABAPoBBAg_EEQ!16s%2Fg%2F11hyn1xw82?entry=ttu&g_ep=EgoyMDI1MTAwMS4wIKXMDSoASAFQAw%3D%3D",,5,Outstanding experience great waiter,,35,2025-10-04T23:50:07.610Z,2 days ago,0,6,False,"Hello! 

Thank you for your kind words about your experience with us! We're so happy to hear that our team made your visit memorable. We can’t wait to have you back for another lovely meal and more good times! 

The Mission Ceviche Upper East Side Team",,
Mission Ceviche,Upper East Side,Peruvian,"https://www.google.com/maps/place/Mission+Ceviche/@40.7722267,-73.9567762,15.25z/data=!4m12!1m2!2m1!1sUpper+East+Side+restaurants!3m8!1s0x89c259a1b1cb7311:0xf3889e5221730682!8m2!3d40.7691005!4d-73.9578631!9m1!1b1!15sChtVcHBlciBFYXN0IFNpZGUgcmVzdGF1cmFudHNaHSIbdXBwZXIgZWFzdCBzaWRlIHJlc3RhdXJhbnRzkgETcGVydXZpYW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOYWIyWnBRVWhCRUFFqgFVEAEqDyILcmVzdGF1cmFudHMoADIfEAEiG_KPfi-k_dVNgnKFMxu6E2RmvwNHx3TqlrWUWDIfEAIiG3VwcGVyIGVhc3Qgc2lkZSByZXN0YXVyYW50c-ABAPoBBAg_EEQ!16s%2Fg%2F11hyn1xw82?entry=ttu&g_ep=EgoyMDI1MTAwMS4wIKXMDSoASAFQAw%3D%3D",,5,Great ceviche,,13,2025-10-04T19:16:29.264Z,2 days ago,0,5,False,"Hey Jeremiah,  

Thank you so much for your kind words! It warms our hearts to know you enjoyed your meal with us. We look forward to welcoming you back for more delicious dishes and good vibes. See you soon!  

The Mission Ceviche Upper East Side Team",,
Mission Ceviche,Upper East Side,Peruvian,"https://www.google.com/maps/place/Mission+Ceviche/@40.7722267,-73.9567762,15.25z/data=!4m12!1m2!2m1!1sUpper+East+Side+restaurants!3m8!1s0x89c259a1b1cb7311:0xf3889e5221730682!8m2!3d40.7691005!4d-73.9578631!9m1!1b1!15sChtVcHBlciBFYXN0IFNpZGUgcmVzdGF1cmFudHNaHSIbdXBwZXIgZWFzdCBzaWRlIHJlc3RhdXJhbnRzkgETcGVydXZpYW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOYWIyWnBRVWhCRUFFqgFVEAEqDyILcmVzdGF1cmFudHMoADIfEAEiG_KPfi-k_dVNgnKFMxu6E2RmvwNHx3TqlrWUWDIfEAIiG3VwcGVyIGVhc3Qgc2lkZSByZXN0YXVyYW50c-ABAPoBBAg_EEQ!16s%2Fg%2F11hyn1xw82?entry=ttu&g_ep=EgoyMDI1MTAwMS4wIKXMDSoASAFQAw%3D%3D",,5,Delicious ceviche !,,19,2025-10-04T18:04:16.771Z,2 days ago,0,34,True,"Hola Sasha, 

¡Muchas gracias por tu reseña tan amable! Nos alegra saber que disfrutaste de nuestros platos. Tu apoyo significa mucho para nosotros. Te esperamos de nuevo pronto para seguir compartiendo momentos especiales juntos.

El equipo de Mission Ceviche Upper East Side",,
Mission Ceviche,Upper East Side,Peruvian,"https://www.google.com/maps/place/Mission+Ceviche/@40.7722267,-73.9567762,15.25z/data=!4m12!1m2!2m1!1sUpper+East+Side+restaurants!3m8!1s0x89c259a1b1cb7311:0xf3889e5221730682!8m2!3d40.7691005!4d-73.9578631!9m1!1b1!15sChtVcHBlciBFYXN0IFNpZGUgcmVzdGF1cmFudHNaHSIbdXBwZXIgZWFzdCBzaWRlIHJlc3RhdXJhbnRzkgETcGVydXZpYW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOYWIyWnBRVWhCRUFFqgFVEAEqDyILcmVzdGF1cmFudHMoADIfEAEiG_KPfi-k_dVNgnKFMxu6E2RmvwNHx3TqlrWUWDIfEAIiG3VwcGVyIGVhc3Qgc2lkZSByZXN0YXVyYW50c-ABAPoBBAg_EEQ!16s%2Fg%2F11hyn1xw82?entry=ttu&g_ep=EgoyMDI1MTAwMS4wIKXMDSoASAFQAw%3D%3D",,5,"I loved their gin martini, the ambiance, and the food! My group had the tasting menu and everything was delicious. Thank you for accommodating my large group at the last minute!",,177,2025-10-04T16:59:28.912Z,2 days ago,0,4,False,"Hey Tania, 

Thank you for the lovely feedback! We’re so glad you enjoyed the martini and the food with your group. It was our pleasure to accommodate you all! Can't wait to have you back for more great times at our restaurant.

The Mission Ceviche Upper East Side Team",,
Mission Ceviche,Upper East Side,Peruvian,"https://www.google.com/maps/place/Mission+Ceviche/@40.7722267,-73.9567762,15.25z/data=!4m12!1m2!2m1!1sUpper+East+Side+restaurants!3m8!1s0x89c259a1b1cb7311:0xf3889e5221730682!8m2!3d40.7691005!4d-73.9578631!9m1!1b1!15sChtVcHBlciBFYXN0IFNpZGUgcmVzdGF1cmFudHNaHSIbdXBwZXIgZWFzdCBzaWRlIHJlc3RhdXJhbnRzkgETcGVydXZpYW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOYWIyWnBRVWhCRUFFqgFVEAEqDyILcmVzdGF1cmFudHMoADIfEAEiG_KPfi-k_dVNgnKFMxu6E2RmvwNHx3TqlrWUWDIfEAIiG3VwcGVyIGVhc3Qgc2lkZSByZXN0YXVyYW50c-ABAPoBBAg_EEQ!16s%2Fg%2F11hyn1xw82?entry=ttu&g_ep=EgoyMDI1MTAwMS4wIKXMDSoASAFQAw%3D%3D",,5,classic ceviche (slightly spicy) and loma saltado were so good! wait (with a reservation) was about 30 minutes though. shoutout daya!,,133,2025-10-04T02:35:37.015Z,3 days ago,0,1,False,"Hey Maxine! Thank you so much for your kind words! We're delighted to hear you enjoyed our ceviche and loma saltado. We'll make sure to pass along your shoutout to Daya! We can't wait to welcome you back for more delicious meals! 
The Mission Ceviche Upper East Side Team",,
Mission Ceviche,Upper East Side,Peruvian,"https://www.google.com/maps/place/Mission+Ceviche/@40.7722267,-73.9567762,15.25z/data=!4m12!1m2!2m1!1sUpper+East+Side+restaurants!3m8!1s0x89c259a1b1cb7311:0xf3889e5221730682!8m2!3d40.7691005!4d-73.9578631!9m1!1b1!15sChtVcHBlciBFYXN0IFNpZGUgcmVzdGF1cmFudHNaHSIbdXBwZXIgZWFzdCBzaWRlIHJlc3RhdXJhbnRzkgETcGVydXZpYW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOYWIyWnBRVWhCRUFFqgFVEAEqDyILcmVzdGF1cmFudHMoADIfEAEiG_KPfi-k_dVNgnKFMxu6E2RmvwNHx3TqlrWUWDIfEAIiG3VwcGVyIGVhc3Qgc2lkZSByZXN0YXVyYW50c-ABAPoBBAg_EEQ!16s%2Fg%2F11hyn1xw82?entry=ttu&g_ep=EgoyMDI1MTAwMS4wIKXMDSoASAFQAw%3D%3D",,5,Jose the chief and Daya our server our legends. The best ceviche in NYC hands down.,,83,2025-10-04T01:12:11.773Z,3 days ago,0,11,False,"Hi Jordan, 

Thank you for your kind words about Jose and Daya! We're over the moon to hear you enjoyed our ceviche. It's patrons like you that make our restaurant a special place. We can't wait to welcome you back for another lovely meal!

The Mission Ceviche Upper East Side Team",,
Mission Ceviche,Upper East Side,Peruvian,"https://www.google.com/maps/place/Mission+Ceviche/@40.7722267,-73.9567762,15.25z/data=!4m12!1m2!2m1!1sUpper+East+Side+restaurants!3m8!1s0x89c259a1b1cb7311:0xf3889e5221730682!8m2!3d40.7691005!4d-73.9578631!9m1!1b1!15sChtVcHBlciBFYXN0IFNpZGUgcmVzdGF1cmFudHNaHSIbdXBwZXIgZWFzdCBzaWRlIHJlc3RhdXJhbnRzkgETcGVydXZpYW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOYWIyWnBRVWhCRUFFqgFVEAEqDyILcmVzdGF1cmFudHMoADIfEAEiG_KPfi-k_dVNgnKFMxu6E2RmvwNHx3TqlrWUWDIfEAIiG3VwcGVyIGVhc3Qgc2lkZSByZXN0YXVyYW50c-ABAPoBBAg_EEQ!16s%2Fg%2F11hyn1xw82?entry=ttu&g_ep=EgoyMDI1MTAwMS4wIKXMDSoASAFQAw%3D%3D",,5,,,0,2025-10-04T00:47:12.503Z,3 days ago,0,3,False,"Hey Ippolita! Thanks a million for the fantastic 5-star review! We're so happy you enjoyed your time with us. Can’t wait to welcome you back soon for more good vibes and delicious meals! 
The Mission Ceviche Upper East Side Team",,
Mission Ceviche,Upper East Side,Peruvian,"https://www.google.com/maps/place/Mission+Ceviche/@40.7722267,-73.9567762,15.25z/data=!4m12!1m2!2m1!1sUpper+East+Side+restaurants!3m8!1s0x89c259a1b1cb7311:0xf3889e5221730682!8m2!3d40.7691005!4d-73.9578631!9m1!1b1!15sChtVcHBlciBFYXN0IFNpZGUgcmVzdGF1cmFudHNaHSIbdXBwZXIgZWFzdCBzaWRlIHJlc3RhdXJhbnRzkgETcGVydXZpYW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOYWIyWnBRVWhCRUFFqgFVEAEqDyILcmVzdGF1cmFudHMoADIfEAEiG_KPfi-k_dVNgnKFMxu6E2RmvwNHx3TqlrWUWDIfEAIiG3VwcGVyIGVhc3Qgc2lkZSByZXN0YXVyYW50c-ABAPoBBAg_EEQ!16s%2Fg%2F11hyn1xw82?entry=ttu&g_ep=EgoyMDI1MTAwMS4wIKXMDSoASAFQAw%3D%3D",,5,Wonderful food and service.,,27,2025-10-03T23:08:41.532Z,3 days ago,0,7,False,"Hey Valentina, 

Thank you so much for your wonderful feedback! We're so glad you enjoyed your visit and can't wait to see you again soon. Your support means everything to us!

The Mission Ceviche Upper East Side Team",,
